original_path,sha256,bytes,category,disposition,destination,notes
docs/02_atomic_seeds.md,53ad26ad365b005b754beed2e674ec16e2c1e268365021ac16e7d580af8a8a04,6939,documentation,archived_and_replaced,archive/source-docs/02_atomic_seeds.md,Original document archived; active English documentation rebuilt by topic.
docs/03_gap_test_suite.md,0f0b8441649cba838044b8c57d2987f28329781daed7e941bae4e327b89af280,5653,documentation,archived_and_replaced,archive/source-docs/03_gap_test_suite.md,Original document archived; active English documentation rebuilt by topic.
docs/04_testplan_fase_0_4.md,8d6d547386a6e7e5d7df9d4ac0cb35627cdfa95da2da057f2ac69f1a18dc817e,4358,documentation,archived_and_replaced,archive/source-docs/04_testplan_fase_0_4.md,Original document archived; active English documentation rebuilt by topic.
docs/05_prompts.md,d0c987a4513d8ef6937b76da2bd0f924d0fbef98dd5422a066a617123767303a,4652,documentation,archived_and_replaced,archive/source-docs/05_prompts.md,Original document archived; active English documentation rebuilt by topic.
docs/06_handleiding_beoordelaars.md,a439487088dfcf0727c3b1aeb9164b4bc6246c72950671c22b668240274cb8ff,5021,documentation,archived_and_replaced,archive/source-docs/06_handleiding_beoordelaars.md,Original document archived; active English documentation rebuilt by topic.
docs/07_reproduceerbaarheid.md,60156c1f8f390a0671577c82737e444b4a100d9d7981786c3a95e5de92004b2a,2494,documentation,archived_and_replaced,archive/source-docs/07_reproduceerbaarheid.md,Original document archived; active English documentation rebuilt by topic.
docs/08_referenties.md,43c733f41473eb196163257550bffb1933e0a9fdf141e13631ee6497336a1f40,2058,documentation,archived_and_replaced,archive/source-docs/08_referenties.md,Original document archived; active English documentation rebuilt by topic.
docs/ARCHITECTURE_MAP.md,34e10d693da3abed0f065f0b800496112a29ad1ab7c0308337289c7590ea7a49,4553,documentation,archived_and_replaced,archive/source-docs/ARCHITECTURE_MAP.md,Original document archived; active English documentation rebuilt by topic.
docs/CLI_COMMAND_MAP.md,bc5f76e980d521923e2afdfec628e9e71ff8bc510aecd490f7be0bebee61e26b,5167,documentation,archived_and_replaced,archive/source-docs/CLI_COMMAND_MAP.md,Original document archived; active English documentation rebuilt by topic.
docs/EXPERIMENT.md,8fa446f2af714436c86079835fc76defef6a79d922453497cbd766c7ebdb5fb3,692,documentation,archived_and_replaced,archive/source-docs/EXPERIMENT.md,Original document archived; active English documentation rebuilt by topic.
docs/README.md,94dd6d93788ee126988b2933cb9326d89f7a000f11245857bc378e2c1ddc77c1,5364,documentation,archived_and_replaced,archive/source-docs/README.md,Original document archived; active English documentation rebuilt by topic.
docs/adr/0001-open-set-detector-strategy.md,fc36bf8758adcfd61c3a0f48022d3c382f828ee12772908d0af6376c25103698,6984,documentation,archived_and_replaced,archive/source-docs/adr/0001-open-set-detector-strategy.md,Original document archived; active English documentation rebuilt by topic.
docs/adr/0002-consolidation-plan.md,7952a070c68834faed06927f2bbf881cdfacc4cccecb31edfc9729ec1e8980ac,7544,documentation,archived_and_replaced,archive/source-docs/adr/0002-consolidation-plan.md,Original document archived; active English documentation rebuilt by topic.
docs/adr/0003-document-context-paper-line.md,712cf90444ff1c3115f50772e01b09c9d282d058aae5670029a0c42f6ca672d8,6156,documentation,archived_and_replaced,archive/source-docs/adr/0003-document-context-paper-line.md,Original document archived; active English documentation rebuilt by topic.
docs/architecture/manager-design.md,d157c49d3b693afc5599d7d1b552e40e6597e060f4bbab2b9cb8018b858c1300,4035,documentation,archived_and_replaced,archive/source-docs/architecture/manager-design.md,Original document archived; active English documentation rebuilt by topic.
docs/architecture/ssl-foundation.md,b2b7d11f22ffc3f2cf5ce865b1f49e743c91ac066c69065659b6aeb5dc3f994b,1367,documentation,archived_and_replaced,archive/source-docs/architecture/ssl-foundation.md,Original document archived; active English documentation rebuilt by topic.
docs/benchmarking/absencebench.md,5110edc11ad244d19e4ff380759684341a2d575a1dfca1ee582f5008cc7cac6d,1295,documentation,archived_and_replaced,archive/source-docs/benchmarking/absencebench.md,Original document archived; active English documentation rebuilt by topic.
docs/benchmarking/execution-readiness.md,9743bca1cbe8738908b58f3dde8f51cacf2af68857153c1bbc203cbcfcd12eef,1196,documentation,archived_and_replaced,archive/source-docs/benchmarking/execution-readiness.md,Original document archived; active English documentation rebuilt by topic.
docs/benchmarking/host-verification.md,b77f054dd56c2e64e00c5812a8de2207189fb156f8e20c9b61be72edca45831c,1366,documentation,archived_and_replaced,archive/source-docs/benchmarking/host-verification.md,Original document archived; active English documentation rebuilt by topic.
docs/benchmarking/reporting.md,6ca421fcbfbbe5f0d71f2a4b8eab2b63eb032cc8a118c228379da5b1d98dcb45,1051,documentation,archived_and_replaced,archive/source-docs/benchmarking/reporting.md,Original document archived; active English documentation rebuilt by topic.
docs/benchmarking/results.md,f63ed0d41f628b1d2f9a8266a08e7f8327b08f22cac3aa1c270b2676160857c8,1004,documentation,archived_and_replaced,archive/source-docs/benchmarking/results.md,Original document archived; active English documentation rebuilt by topic.
docs/legacy/00_shadow_seed_learning_4_5.md,0d06d508a6d0390f4e5df9d82fef95cf3a548569253682951b1008d167f50910,44658,documentation,archived_historical,archive/legacy/docs/00_shadow_seed_learning_4_5.md,Legacy doctrine retained unchanged.
docs/phase2_model_benefit.md,8453b4b61d16af0fed7cb8ddfb6e74379cf6318f11e499278372952c160d2f51,2902,documentation,archived_and_replaced,archive/source-docs/phase2_model_benefit.md,Original document archived; active English documentation rebuilt by topic.
docs/public-recovery-plan.md,e1e1b45fead4f46bd8d3e8aa84f4efaf433d85780576574de229161740c386c7,3562,documentation,archived_and_replaced,archive/source-docs/public-recovery-plan.md,Original document archived; active English documentation rebuilt by topic.
docs/reproducibility.md,f8d1acd162d9a3b1025a41ac9152271dd93cd4dd601ee4a154fba1398c3adb43,1583,documentation,archived_and_replaced,archive/source-docs/reproducibility.md,Original document archived; active English documentation rebuilt by topic.
docs/research/agent-safety-contract.md,1b2329df0ab83bc694cb9ae07d252eb10246dffd064b6c7c10504f6d44f84c89,2381,documentation,archived_and_replaced,archive/source-docs/research/agent-safety-contract.md,Original document archived; active English documentation rebuilt by topic.
docs/research/artifact-contracts.md,177e01d6539a57991b095596de349c6490502442b624a1d6cd87d1f1a9af1569,17505,documentation,archived_and_replaced,archive/source-docs/research/artifact-contracts.md,Original document archived; active English documentation rebuilt by topic.
docs/research/current-stack-status.md,36fc4fa1312ccce535da07661e2cc040b60870606098cb0f517f591d879bcaf0,9161,documentation,archived_and_replaced,archive/source-docs/research/current-stack-status.md,Original document archived; active English documentation rebuilt by topic.
docs/research/current-status.md,e6c4712dfec2ff7b3b033e16c5f3a508ff563db79bd343315c5f8c67845e484d,13271,documentation,archived_and_replaced,archive/source-docs/research/current-status.md,Original document archived; active English documentation rebuilt by topic.
docs/research/evaluation-layer-target-architecture.md,fb5e797b90004f049cb2321fa015560c702bea9ce6fc3fe508817521e6197ba4,7756,documentation,archived_and_replaced,archive/source-docs/research/evaluation-layer-target-architecture.md,Original document archived; active English documentation rebuilt by topic.
docs/research/evaluation-matrix.md,dcbeca12efc6eb2d594896fbf9baea619912fbd5eff690714aabd214605f193f,10767,documentation,archived_and_replaced,archive/source-docs/research/evaluation-matrix.md,Original document archived; active English documentation rebuilt by topic.
docs/research/hf-open-set-dataset-plan.md,6c4ac9b76f9e796a507a4add43a90526e6581928f534763071ffb35cc010d7a8,1982,documentation,archived_and_replaced,archive/source-docs/research/hf-open-set-dataset-plan.md,Original document archived; active English documentation rebuilt by topic.
docs/research/independent-review-signoff.md,1c7e9bffb9098865e958e1eac683d18d0e5b89b1f3c15d65d10cfabaa50e3c48,4345,documentation,archived_and_replaced,archive/source-docs/research/independent-review-signoff.md,Original document archived; active English documentation rebuilt by topic.
docs/research/laag-g-scoping.md,ff614a424ef900bb4b23b2deabbbbbc821d562ff8cb459c906b32f89856c9811,13495,documentation,archived_and_replaced,archive/source-docs/research/laag-g-scoping.md,Original document archived; active English documentation rebuilt by topic.
docs/research/milestone-open-set-2026-06.md,c2155f6a239574f4d0e1961c53b85d41a0b8960f6d7a2bc1d604bbe1adef7386,3806,documentation,archived_and_replaced,archive/source-docs/research/milestone-open-set-2026-06.md,Original document archived; active English documentation rebuilt by topic.
docs/research/next-phase-implementation.md,bdb575537cbd5b65310302fe87e592e7dfff9d7d7ba20c0ab65acf9cc536f2bc,6674,documentation,archived_and_replaced,archive/source-docs/research/next-phase-implementation.md,Original document archived; active English documentation rebuilt by topic.
docs/research/open-set-adversarial-plan.md,34ad8d7c7df698611aa6daf81f6f888a9c9af736bcf3bbb14979b733c5be8e75,9390,documentation,archived_and_replaced,archive/source-docs/research/open-set-adversarial-plan.md,Original document archived; active English documentation rebuilt by topic.
docs/research/open-set-review-protocol.md,b728f9edf5d2fdc697f45b9072deed4fb1567d13ee56252546613903999d1d96,7904,documentation,archived_and_replaced,archive/source-docs/research/open-set-review-protocol.md,Original document archived; active English documentation rebuilt by topic.
docs/research/positioning-synthese.md,e78b26ca57def9517f1bdf2177ddfd05a6673a83be90852d9eb5572546225565,7670,documentation,archived_and_replaced,archive/source-docs/research/positioning-synthese.md,Original document archived; active English documentation rebuilt by topic.
docs/research/pva-checklist.md,b67e161b10c381b70e7dc1e88193d161b4a77c5712a544673b4f719a35a2dfff,13775,documentation,archived_and_replaced,archive/source-docs/research/pva-checklist.md,Original document archived; active English documentation rebuilt by topic.
docs/research/roadmap-shadowseed-stabilization.md,cefa86cbf912578edb2c9e4afb0779612129d2dfe77bb9bb25ae9d05f3f111bd,11742,documentation,archived_and_replaced,archive/source-docs/research/roadmap-shadowseed-stabilization.md,Original document archived; active English documentation rebuilt by topic.
docs/research/scenario-independence-roadmap.md,7c92d237406416c2e235ca906c0fc8e8ea97397f919087c5da6e07b103439274,6463,documentation,archived_and_replaced,archive/source-docs/research/scenario-independence-roadmap.md,Original document archived; active English documentation rebuilt by topic.
docs/research/shadow-chat-demo.md,f0281195ed0b603bf0e79bdda3a47bd913957d55e3d6778daa4e36a6ff43ec66,3863,documentation,archived_and_replaced,archive/source-docs/research/shadow-chat-demo.md,Original document archived; active English documentation rebuilt by topic.
docs/research/slm-open-evaluation-plan.md,bf7fd60e27cee0689a12e55cca4697b311e90672c15c71b60f3c4ec6a7b06c4b,8988,documentation,archived_and_replaced,archive/source-docs/research/slm-open-evaluation-plan.md,Original document archived; active English documentation rebuilt by topic.
docs/research/slm-open-evaluation.md,3946611cde766f37a45b918ebbdd468b1b2b2650db1c8740aa39815b8f39b267,8089,documentation,archived_and_replaced,archive/source-docs/research/slm-open-evaluation.md,Original document archived; active English documentation rebuilt by topic.
docs/research/ssl-integrale-evaluatie.md,d75e865c7484e7f752f07118e2246c9a83a5d3a028078dad3148de8d3cf1f8df,15063,documentation,archived_and_replaced,archive/source-docs/research/ssl-integrale-evaluatie.md,Original document archived; active English documentation rebuilt by topic.
docs/research/vision-generative-seeds.md,7d85c281a609f41be0fb681157f6854a551fb86d7b2c9b6ce71dc3008e9f3965,16865,documentation,archived_and_replaced,archive/source-docs/research/vision-generative-seeds.md,Original document archived; active English documentation rebuilt by topic.
docs/research/w9f-evaluatieconclusie.md,1865b0337968cfedfefb30a9d0daef93e638eaeb222f54134e2a2a5e7caa71af,6945,documentation,archived_and_replaced,archive/source-docs/research/w9f-evaluatieconclusie.md,Original document archived; active English documentation rebuilt by topic.
docs/research/w9f-review-artifacts.md,21c66cbb8942092e6c9a7a628a408298330ed78437b1df78be8fd57000fb71c6,4940,documentation,archived_and_replaced,archive/source-docs/research/w9f-review-artifacts.md,Original document archived; active English documentation rebuilt by topic.
docs/research/work-categories.md,e1e93d4436efde96ffcf3375a17e446f5e3869c675f916ca3a73347a00b6ac49,6784,documentation,archived_and_replaced,archive/source-docs/research/work-categories.md,Original document archived; active English documentation rebuilt by topic.
docs/research/workflow-evidence-taxonomy.md,33f9d16835414e2651b93e0e21de6ccd5f8d726a6675d51c1912b9b3f38affc5,3214,documentation,archived_and_replaced,archive/source-docs/research/workflow-evidence-taxonomy.md,Original document archived; active English documentation rebuilt by topic.
docs/research/workflow-map.md,87dd879c82e7ac60411b16b0132ecd2f860d87935904ba7a5a9da66c74fb6af4,21310,documentation,archived_and_replaced,archive/source-docs/research/workflow-map.md,Original document archived; active English documentation rebuilt by topic.
docs/results.md,a423951ffd81ee41f5da4e2adb7decf43664d9ba825718d77077f10d633244da,4837,documentation,archived_and_replaced,archive/source-docs/results.md,Original document archived; active English documentation rebuilt by topic.
docs/slm_runs.md,27cba8791de5322fb112245fd565fea9cbea7e5ff11e0bd9a9f99f8950b7705f,3441,documentation,archived_and_replaced,archive/source-docs/slm_runs.md,Original document archived; active English documentation rebuilt by topic.
docs/ssl-het-verhaal.md,eb3773ab39197c1b799fd9a48ed6cc6dc65dd8b0b47db22408d00e5c14b1d31d,26164,documentation,archived_and_replaced,archive/source-docs/ssl-het-verhaal.md,Original document archived; active English documentation rebuilt by topic.
docs/wiki/Archief.md,32d6dcae3b8c5006d2b057a536dde418edd6393632966af022664eafea0ad4ce,1522,documentation,archived_historical,archive/legacy/wiki/Archief.md,Historical wiki retained unchanged.
docs/wiki/Architectuur.md,6e42fdefc0f6880462b3756f58c231aea5e0b85ca1ac561180cd1fa5c70bf339,1843,documentation,archived_historical,archive/legacy/wiki/Architectuur.md,Historical wiki retained unchanged.
docs/wiki/Benchmarks.md,3e16457f3d98c329d22008f7545b83dead3a3df5aca022a2130465da888f8d97,3972,documentation,archived_historical,archive/legacy/wiki/Benchmarks.md,Historical wiki retained unchanged.
docs/wiki/Blind-Benchmark.md,1f5f5db76dd25355d9db7dc91f0be9bf95fcc043fb70379023087c93e4ac55a5,2363,documentation,archived_historical,archive/legacy/wiki/Blind-Benchmark.md,Historical wiki retained unchanged.
docs/wiki/Blind-Review-Protocol.md,e7ad0bdab9ff0bd1d584d98d06e44ae0b94387a53d3abaef3bbf0ae60df12fc1,2008,documentation,archived_historical,archive/legacy/wiki/Blind-Review-Protocol.md,Historical wiki retained unchanged.
docs/wiki/Conceptueel-Overzicht.md,7551ae527de08df0aee4083e80d565a731ac4165129b865b848b85ea9fbaf218,1875,documentation,archived_historical,archive/legacy/wiki/Conceptueel-Overzicht.md,Historical wiki retained unchanged.
docs/wiki/Dashboard.md,042ac429796f595178222faf3067cff1518f15c468b94c9a8c8fc977e33d6c38,3234,documentation,archived_historical,archive/legacy/wiki/Dashboard.md,Historical wiki retained unchanged.
docs/wiki/Eindconclusie-SSL-4-5.md,62015a2b7d8ccfc4cb2ecb5045c59c11bf345edd443565b264de65ade93912d0,6746,documentation,archived_historical,archive/legacy/wiki/Eindconclusie-SSL-4-5.md,Historical wiki retained unchanged.
docs/wiki/Home.md,f448f95c9a3eccb291e479f651eab5f929a141c90410c8ffddbe816f06c00404,1326,documentation,archived_historical,archive/legacy/wiki/Home.md,Historical wiki retained unchanged.
docs/wiki/Huidige-Evidence-Status.md,5449ed062929a1b83b382eace9c30141bad409153dcb0b861c3d3fab15270366,2537,documentation,archived_historical,archive/legacy/wiki/Huidige-Evidence-Status.md,Historical wiki retained unchanged.
docs/wiki/Paper-naar-Seed-Pipeline.md,3375268a6bcf45a3a13bc598a0e22c3fa6fe6678f8e950f9c32ab650e22ebf4c,4224,documentation,archived_historical,archive/legacy/wiki/Paper-naar-Seed-Pipeline.md,Historical wiki retained unchanged.
docs/wiki/Quick-Start.md,8ae18bf4a633f5b272b2a774d58992346f805868f13ca909f35201cc66f73f61,1023,documentation,archived_historical,archive/legacy/wiki/Quick-Start.md,Historical wiki retained unchanged.
docs/wiki/Resultaten-en-Analyse.md,83ff57c0925756ce32507a52bcf135519a97c8635d17807b96af8d488a94230b,1729,documentation,archived_historical,archive/legacy/wiki/Resultaten-en-Analyse.md,Historical wiki retained unchanged.
docs/wiki/Roadmap.md,f2a8462be2299bf3bb16fa834cf40e0143420009b0f0af610bacfbbe012400f6,2925,documentation,archived_historical,archive/legacy/wiki/Roadmap.md,Historical wiki retained unchanged.
docs/wiki/SLM-Runs.md,f3a9a009a468f882565e49789335a5b40946a97ea2a9a561dd9243382252a371,1739,documentation,archived_historical,archive/legacy/wiki/SLM-Runs.md,Historical wiki retained unchanged.
docs/wiki/SSOT-en-Documentvalidatie.md,f524e4ff086e80b4027e8514b6151bfc552bcffc58ddaf205e0472a58a33dacd,3377,documentation,archived_historical,archive/legacy/wiki/SSOT-en-Documentvalidatie.md,Historical wiki retained unchanged.
docs/wiki/Start-Hier.md,a9302cf45faea4d142597cda59d6237e6e67f08f468184b143edea6a5f18d0aa,2482,documentation,archived_historical,archive/legacy/wiki/Start-Hier.md,Historical wiki retained unchanged.
docs/wiki/Tussentijdse-Rapportage.md,5333eadcb3d6e7a443daad5491a56376e2f49e24c3a745f1fac83216ee8e6536,10073,documentation,archived_historical,archive/legacy/wiki/Tussentijdse-Rapportage.md,Historical wiki retained unchanged.
docs/wiki/Vectorstore-en-Gewichtloze-Seeds.md,98fef098f305a819102abe756492bf7dcaabc1f72bd5e249625bb0bc0600978f,2719,documentation,archived_historical,archive/legacy/wiki/Vectorstore-en-Gewichtloze-Seeds.md,Historical wiki retained unchanged.
docs/wiki/Visueel-Verhaal.md,5a6799a1e770202e24795e55dddf8e767e8c893a23d8524e31755a276b5767de,7362,documentation,archived_historical,archive/legacy/wiki/Visueel-Verhaal.md,Historical wiki retained unchanged.
docs/wiki/Waarom-SSL-niet-naief-is.md,cfd94b0bdcecfda7f29ddb8e63113a200b4294594f2941cd01ec6392fdda6bb8,3907,documentation,archived_historical,archive/legacy/wiki/Waarom-SSL-niet-naief-is.md,Historical wiki retained unchanged.
docs/wiki/Wat-is-SSL.md,a19df89239605137057883e1dcef9e21f615aaf869713e6f216775a5ed3af8e1,1733,documentation,archived_historical,archive/legacy/wiki/Wat-is-SSL.md,Historical wiki retained unchanged.
docs/wiki/_Sidebar.md,1ae0712811880cc82d3f2df3faf4d8810517667a1d2f2960d8e1efea34b13e9a,383,documentation,archived_historical,archive/legacy/wiki/_Sidebar.md,Historical wiki retained unchanged.
examples/local_absencebench_sample.json,a5ccea9772977b6a33c131bcf1ff56e9d6d2eedc361b321140a60030bcdafd4f,459,data_or_example,retained_and_reviewed,examples/local_absencebench_sample.json,Reviewed in the new repository.
experiments/run_full.py,ddbfdd13d59f4e163881c6f8b675db5a8af440c08fd6291f664b7f4b285e3d50,709,executable_script,retained_and_reviewed,experiments/run_full.py,Reviewed in the new repository.
pyproject.toml,3a3c42da9f7e42351f020e8d6d0d63eea67f923b798e287cb69c462c80d1027a,1658,project_file,retained_and_reviewed,pyproject.toml,Reviewed in the new repository.
repo_audit.json,852ed989bd55151923eedf928795562f36416c1283cebdd7761391eaeceb19bc,37914,configuration_or_data,archived_source_audit,archive/source-repo-audit.json,Original automated audit retained.
requirements.txt,35d465093876e2cb9f79f80da9b97740ffa1264331d55617022645ecc858a8fb,11,project_file,retained_and_reviewed,requirements.txt,Reviewed in the new repository.
results/imported/README.md,29dbe5b02751969a51e671c8efd3ad1aac7a2d7106cb91daf9699c2e30216099,453,result_artifact,archived_result,archive/source-results/imported/README.md,Historical result retained; not presented as a fresh run.
results/imported/analysis-job-25591076723/README.md,b09e760dac727369cb5302cd899e6a04d219f14233a2749138b445b7f95f2533,657,result_artifact,archived_result,archive/source-results/imported/analysis-job-25591076723/README.md,Historical result retained; not presented as a fresh run.
results/imported/analysis-job-25591076723/analysis_report.md,dd63bafede435a7452a831d0a4ea79aa79e180b57d43a1258380ee1c368b9729,5032,result_artifact,archived_result,archive/source-results/imported/analysis-job-25591076723/analysis_report.md,Historical result retained; not presented as a fresh run.
results/imported/analysis-job-25591076723/analysis_summary.json,fb4e2fbdefb6c392b0fc9307d0602031bf5b5f71c5f52a201d8cf5f797ee582d,16239,result_artifact,archived_result,archive/source-results/imported/analysis-job-25591076723/analysis_summary.json,Historical result retained; not presented as a fresh run.
results/imported/analysis-job-25591076723/coverage.svg,3549288927802c22c2511caa407357d23feba00af728782f9ec437d187bc1bf6,1561,result_artifact,archived_result,archive/source-results/imported/analysis-job-25591076723/coverage.svg,Historical result retained; not presented as a fresh run.
results/imported/analysis-job-25591076723/false_positive.svg,31406d1c4f5e0e65b519c44f861a49ee72d0db322a87d47b68c46241afae346e,1612,result_artifact,archived_result,archive/source-results/imported/analysis-job-25591076723/false_positive.svg,Historical result retained; not presented as a fresh run.
results/imported/analysis-job-25591076723/manifest.json,622f42048474629ecb7ab60390f084e37308c89c825978922fac098434564ebd,3634,result_artifact,archived_result,archive/source-results/imported/analysis-job-25591076723/manifest.json,Historical result retained; not presented as a fresh run.
results/latest/README.md,bd2c9a7e11ac5dcd8c1888b14cb9ac24010d847aba463fe328e2fd06092dd186,462,result_artifact,archived_result,archive/source-results/latest/README.md,Historical result retained; not presented as a fresh run.
results/latest/absencebench_smoke.json,501c14e6bfa9040832af14045973be7ca2804399b88ce5d2f5bf30a8d89f586a,7836,result_artifact,archived_result,archive/source-results/latest/absencebench_smoke.json,Historical result retained; not presented as a fresh run.
results/latest/analysis/analysis_report.md,4393eee89476ac8f2618e18b4103f296685914bc6f54496b15a5a61d905d31bb,4819,result_artifact,archived_result,archive/source-results/latest/analysis/analysis_report.md,Historical result retained; not presented as a fresh run.
results/latest/analysis/analysis_summary.json,c2e13ba5af68f9c8ccc3776f05fe5eead4ee6538c16dc3cb698a28ab21461681,16755,result_artifact,archived_result,archive/source-results/latest/analysis/analysis_summary.json,Historical result retained; not presented as a fresh run.
results/latest/analysis/coverage.svg,3549288927802c22c2511caa407357d23feba00af728782f9ec437d187bc1bf6,1561,result_artifact,archived_result,archive/source-results/latest/analysis/coverage.svg,Historical result retained; not presented as a fresh run.
results/latest/analysis/false_positive.svg,4693e25844193e551f46dc550b389ca321504c4421aa897dc9d0702622080b8f,1148,result_artifact,archived_result,archive/source-results/latest/analysis/false_positive.svg,Historical result retained; not presented as a fresh run.
results/latest/analysis_report.md,4393eee89476ac8f2618e18b4103f296685914bc6f54496b15a5a61d905d31bb,4819,result_artifact,archived_result,archive/source-results/latest/analysis_report.md,Historical result retained; not presented as a fresh run.
results/latest/analysis_summary.json,b60c76dcf59ef89a689da4f5e31fd8d8207769a53d23944f7f21b9582f08aabb,9418,result_artifact,archived_result,archive/source-results/latest/analysis_summary.json,Historical result retained; not presented as a fresh run.
results/latest/blind_benchmark.json,1148b5c91c4d914444047dc0730c362f5774e5512095290642da15212757a1a1,61193,result_artifact,archived_result,archive/source-results/latest/blind_benchmark.json,Historical result retained; not presented as a fresh run.
results/latest/coverage.svg,3549288927802c22c2511caa407357d23feba00af728782f9ec437d187bc1bf6,1561,result_artifact,archived_result,archive/source-results/latest/coverage.svg,Historical result retained; not presented as a fresh run.
results/latest/false_positive.svg,4693e25844193e551f46dc550b389ca321504c4421aa897dc9d0702622080b8f,1148,result_artifact,archived_result,archive/source-results/latest/false_positive.svg,Historical result retained; not presented as a fresh run.
results/latest/manifest.json,563e4a6425d567e23e6b2b628d69267263e9fd26c33f6a4db45ace854a793302,4750,result_artifact,archived_result,archive/source-results/latest/manifest.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_benefit_suite.json,399e17b925ebe4ac03668a79c6a9a4b908b0d17aca39520b2c8e8a9507304add,8797,result_artifact,archived_result,archive/source-results/latest/ssl45_benefit_suite.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_false_positive_suite.json,f453e8d60ed519ab6933a6dd64e8d5f32d0196fac08f34be332793e9379edd74,1114,result_artifact,archived_result,archive/source-results/latest/ssl45_false_positive_suite.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_gap_suite.json,7a8c29068106f155c38e7ea1ce4eca76805565b3edcd6ad70d517ac2bce7f587,104969,result_artifact,archived_result,archive/source-results/latest/ssl45_gap_suite.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_gap_suite_turns_1.json,863b86735e6473867088b975ee940d3f05e3aabd093bb332cc81a6e2d2a4f58d,69524,result_artifact,archived_result,archive/source-results/latest/ssl45_gap_suite_turns_1.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_gap_suite_turns_2.json,0a89230d4a0896ae7fbf6c5fac740dd38479034161af52064e7750a4a4570b52,73576,result_artifact,archived_result,archive/source-results/latest/ssl45_gap_suite_turns_2.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_gap_suite_turns_3.json,c0a077bbacc769ebb096e3891475523dc35abb07ad16dc9539d30e5785b8fbfa,104977,result_artifact,archived_result,archive/source-results/latest/ssl45_gap_suite_turns_3.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_gap_suite_turns_5.json,a0c18909460df4ebe059764fd86d0047383a71042a7b9628564ef519f21da1e8,112713,result_artifact,archived_result,archive/source-results/latest/ssl45_gap_suite_turns_5.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_gap_suite_turns_8.json,16ed54174502a2efbaafe7703e46fabcbf94935778851cb062c666d84a9ac4c2,124149,result_artifact,archived_result,archive/source-results/latest/ssl45_gap_suite_turns_8.json,Historical result retained; not presented as a fresh run.
results/latest/ssl45_model_benefit_suite.json,0d9ef078fc7c81d0d9d4ccf42b968df91112cc9c939042effbbb066030ab5a0a,16572,result_artifact,archived_result,archive/source-results/latest/ssl45_model_benefit_suite.json,Historical result retained; not presented as a fresh run.
results/latest/summary.json,c2e13ba5af68f9c8ccc3776f05fe5eead4ee6538c16dc3cb698a28ab21461681,16755,result_artifact,archived_result,archive/source-results/latest/summary.json,Historical result retained; not presented as a fresh run.
results/open_review/README.md,7565380d495020d8b2dcd405310df50ed36572fac91dd382bcbbdaa055e41ece,1252,result_artifact,archived_result,archive/source-results/open_review/README.md,Historical result retained; not presented as a fresh run.
results/open_review/open_set_disagreements.json,abbbb0afaa2f151cdc4febb038c22cafda085130d5cd8e248a3bd0ddee900d34,241,result_artifact,archived_result,archive/source-results/open_review/open_set_disagreements.json,Historical result retained; not presented as a fresh run.
results/open_review/open_set_review_report.md,049a1c325799922aa51fad4cfcc7201e9625b2c124f92413df5c9acadf1aaca7,1078,result_artifact,archived_result,archive/source-results/open_review/open_set_review_report.md,Historical result retained; not presented as a fresh run.
results/open_review/open_set_seed_review_summary.json,777a47698159b719338a5e0f74ecfc254a8b393dabbf565f3aa9a7120fd1eb5d,97697,result_artifact,archived_result,archive/source-results/open_review/open_set_seed_review_summary.json,Historical result retained; not presented as a fresh run.
scripts/analyze_acceptance_vs_density.py,ea39ab598f71828c380e416d894fe5a49277513765f27f8586962f6e242bc8d3,3672,executable_script,retained_and_reviewed,scripts/analyze_acceptance_vs_density.py,Reviewed in the new repository.
scripts/analyze_rubric_sensitivity.py,d9668408c4d63fe89d34a3eec2e7748b1ead2e6a6056a188643fd6bb79839426,4128,executable_script,retained_and_reviewed,scripts/analyze_rubric_sensitivity.py,Reviewed in the new repository.
scripts/answer_pair_winrate.py,fdb00bbf5d08b7dc7fd0cda0a194ef51ff5ff2262dbc62f24047692a455db527,4227,executable_script,retained_and_reviewed,scripts/answer_pair_winrate.py,Reviewed in the new repository.
scripts/build_blind_control_packets.py,c8ecf0933545aca32eef6d5c94904f0ba46451a3c25e75f7ad47ff1f5021f45f,8556,executable_script,retained_and_reviewed,scripts/build_blind_control_packets.py,Reviewed in the new repository.
scripts/human_review_control.py,c397565dcdb62e7b7be4901a33f71c75081d21fa40db42113e0bfdf8034b4e08,5394,executable_script,retained_and_reviewed,scripts/human_review_control.py,Reviewed in the new repository.
scripts/make_blind_ab_review.py,ceb89032dfb7e0aa99fc2a7616e462972e1bc69793fb111ca473aa093b8a5fe5,17458,executable_script,retained_and_reviewed,scripts/make_blind_ab_review.py,Reviewed in the new repository.
scripts/prescreen_open_set_output.py,45dabb6c01643ce272314d89ddac963acba164481b3d39899bfd64911d7719ae,19116,executable_script,retained_and_reviewed,scripts/prescreen_open_set_output.py,Reviewed in the new repository.
